State,UF,Region,Num_wild_fires,Year,Month,Season,President
Pará,PA,Norte,19.0,2013,Mar,Spring,Dilma (pri. mand.)
Pará,PA,Norte,34.0,2014,Mar,Spring,Dilma (seg. mand.)
Pará,PA,Norte,61.0,2015,Mar,Spring,Dilma (seg. mand.)
Pará,PA,Norte,81.0,2016,Mar,Spring,Dilma (seg. mand.)
Pará,PA,Norte,42.0,2017,Mar,Spring,Temer
Pará,PA,Norte,0.0,1998,Apr,Spring,FHC (pri. mand.)
Pará,PA,Norte,6.0,1999,Apr,Spring,FHC (seg. mand.)
Pará,PA,Norte,40.0,2000,Apr,Spring,FHC (seg. mand.)
Pará,PA,Norte,0.0,2001,Apr,Spring,FHC (seg. mand.)
Pará,PA,Norte,11.0,2002,Apr,Spring,FHC (seg. mand.)
Pará,PA,Norte,14.0,2003,Apr,Spring,Lula (pri. mand.)
Pará,PA,Norte,23.0,2004,Apr,Spring,Lula (pri. mand.)
Pará,PA,Norte,14.0,2005,Apr,Spring,Lula (pri. mand.)
Pará,PA,Norte,2.0,2006,Apr,Spring,Lula (pri. mand.)
Pará,PA,Norte,0.0,2007,Apr,Spring,Lula (seg. mand.)
Pará,PA,Norte,7.0,2008,Apr,Spring,Lula (seg. mand.)
Pará,PA,Norte,8.0,2009,Apr,Spring,Lula (seg. mand.)
Pará,PA,Norte,22.0,2010,Apr,Spring,Lula (seg. mand.)
Pará,PA,Norte,10.0,2011,Apr,Spring,Dilma (pri. mand.)
Pará,PA,Norte,11.0,2012,Apr,Spring,Dilma (pri. mand.)
Pará,PA,Norte,20.0,2013,Apr,Spring,Dilma (pri. mand.)
Pará,PA,Norte,27.0,2014,Apr,Spring,Dilma (seg. mand.)
Pará,PA,Norte,27.0,2015,Apr,Spring,Dilma (seg. mand.)
Pará,PA,Norte,66.0,2016,Apr,Spring,Dilma (seg. mand.)
Pará,PA,Norte,45.0,2017,Apr,Spring,Temer
Pará,PA,Norte,0.0,1998,May,Spring,FHC (pri. mand.)
Pará,PA,Norte,4.0,1999,May,Spring,FHC (seg. mand.)
Pará,PA,Norte,12.0,2000,May,Spring,FHC (seg. mand.)
Pará,PA,Norte,7.0,2001,May,Spring,FHC (seg. mand.)
Pará,PA,Norte,18.0,2002,May,Spring,FHC (seg. mand.)
Pará,PA,Norte,3.0,2003,May,Spring,Lula (pri. mand.)
Pará,PA,Norte,44.0,2004,May,Spring,Lula (pri. mand.)
Pará,PA,Norte,37.0,2005,May,Spring,Lula (pri. mand.)
Pará,PA,Norte,0.0,2006,May,Spring,Lula (pri. mand.)
Pará,PA,Norte,9.0,2007,May,Spring,Lula (seg. mand.)
Pará,PA,Norte,0.0,2008,May,Spring,Lula (seg. mand.)
Pará,PA,Norte,7.0,2009,May,Spring,Lula (seg. mand.)
Pará,PA,Norte,57.0,2010,May,Spring,Lula (seg. mand.)
Pará,PA,Norte,16.0,2011,May,Spring,Dilma (pri. mand.)
Pará,PA,Norte,59.0,2012,May,Spring,Dilma (pri. mand.)
Pará,PA,Norte,42.0,2013,May,Spring,Dilma (pri. mand.)
Pará,PA,Norte,70.0,2014,May,Spring,Dilma (seg. mand.)
Pará,PA,Norte,95.0,2015,May,Spring,Dilma (seg. mand.)
Pará,PA,Norte,154.0,2016,May,Spring,Dilma (seg. mand.)
Pará,PA,Norte,114.0,2017,May,Spring,Temer
Pará,PA,Norte,58.0,1998,Jun,Summer,FHC (pri. mand.)
Pará,PA,Norte,37.0,1999,Jun,Summer,FHC (seg. mand.)
Pará,PA,Norte,59.0,2000,Jun,Summer,FHC (seg. mand.)
Pará,PA,Norte,42.0,2001,Jun,Summer,FHC (seg. mand.)
Pará,PA,Norte,149.0,2002,Jun,Summer,FHC (seg. mand.)
Pará,PA,Norte,64.0,2003,Jun,Summer,Lula (pri. mand.)
Pará,PA,Norte,340.0,2004,Jun,Summer,Lula (pri. mand.)
Pará,PA,Norte,304.0,2005,Jun,Summer,Lula (pri. mand.)
Pará,PA,Norte,78.0,2006,Jun,Summer,Lula (pri. mand.)
Pará,PA,Norte,129.0,2007,Jun,Summer,Lula (seg. mand.)
Pará,PA,Norte,48.0,2008,Jun,Summer,Lula (seg. mand.)
Pará,PA,Norte,38.0,2009,Jun,Summer,Lula (seg. mand.)
Pará,PA,Norte,94.0,2010,Jun,Summer,Lula (seg. mand.)
Pará,PA,Norte,105.0,2011,Jun,Summer,Dilma (pri. mand.)
Pará,PA,Norte,183.0,2012,Jun,Summer,Dilma (pri. mand.)
Pará,PA,Norte,173.0,2013,Jun,Summer,Dilma (pri. mand.)
Pará,PA,Norte,319.0,2014,Jun,Summer,Dilma (seg. mand.)
Pará,PA,Norte,265.0,2015,Jun,Summer,Dilma (seg. mand.)
Pará,PA,Norte,502.0,2016,Jun,Summer,Dilma (seg. mand.)
Pará,PA,Norte,679.0,2017,Jun,Summer,Temer
Pará,PA,Norte,638.0,1998,Jul,Summer,FHC (pri. mand.)
Pará,PA,Norte,982.0,1999,Jul,Summer,FHC (seg. mand.)
Pará,PA,Norte,426.0,2000,Jul,Summer,FHC (seg. mand.)
Pará,PA,Norte,708.0,2001,Jul,Summer,FHC (seg. mand.)
Pará,PA,Norte,772.0,2002,Jul,Summer,FHC (seg. mand.)
Pará,PA,Norte,1.571,2003,Jul,Summer,Lula (pri. mand.)
Pará,PA,Norte,4.436,2004,Jul,Summer,Lula (pri. mand.)
Pará,PA,Norte,4.364,2005,Jul,Summer,Lula (pri. mand.)
Pará,PA,Norte,615.0,2006,Jul,Summer,Lula (pri. mand.)
Pará,PA,Norte,476.0,2007,Jul,Summer,Lula (seg. mand.)
Pará,PA,Norte,971.0,2008,Jul,Summer,Lula (seg. mand.)
Pará,PA,Norte,397.0,2009,Jul,Summer,Lula (seg. mand.)
Pará,PA,Norte,1.432,2010,Jul,Summer,Lula (seg. mand.)
Pará,PA,Norte,632.0,2011,Jul,Summer,Dilma (pri. mand.)
Pará,PA,Norte,661.0,2012,Jul,Summer,Dilma (pri. mand.)
Pará,PA,Norte,447.0,2013,Jul,Summer,Dilma (pri. mand.)
Pará,PA,Norte,825.0,2014,Jul,Summer,Dilma (seg. mand.)
Pará,PA,Norte,906.0,2015,Jul,Summer,Dilma (seg. mand.)
Pará,PA,Norte,1.579,2016,Jul,Summer,Dilma (seg. mand.)
Pará,PA,Norte,4.985,2017,Jul,Summer,Temer
Pará,PA,Norte,6.815,1998,Aug,Summer,FHC (pri. mand.)
Pará,PA,Norte,6.178,1999,Aug,Summer,FHC (seg. mand.)
Pará,PA,Norte,5.484,2000,Aug,Summer,FHC (seg. mand.)
Pará,PA,Norte,9.043,2001,Aug,Summer,FHC (seg. mand.)
Pará,PA,Norte,15.664,2002,Aug,Summer,FHC (seg. mand.)
Pará,PA,Norte,6.255,2003,Aug,Summer,Lula (pri. mand.)
Pará,PA,Norte,12.812,2004,Aug,Summer,Lula (pri. mand.)
Pará,PA,Norte,13.055,2005,Aug,Summer,Lula (pri. mand.)
Pará,PA,Norte,7.575,2006,Aug,Summer,Lula (pri. mand.)
Pará,PA,Norte,14.352,2007,Aug,Summer,Lula (seg. mand.)
Pará,PA,Norte,4.435,2008,Aug,Summer,Lula (seg. mand.)
Pará,PA,Norte,3.859,2009,Aug,Summer,Lula (seg. mand.)
Pará,PA,Norte,18.13,2010,Aug,Summer,Lula (seg. mand.)
Pará,PA,Norte,2.195,2011,Aug,Summer,Dilma (pri. mand.)
Pará,PA,Norte,6.964,2012,Aug,Summer,Dilma (pri. mand.)
Pará,PA,Norte,2.161,2013,Aug,Summer,Dilma (pri. mand.)
Pará,PA,Norte,8.555,2014,Aug,Summer,Dilma (seg. mand.)
Pará,PA,Norte,7.913,2015,Aug,Summer,Dilma (seg. mand.)
Pará,PA,Norte,4.863,2016,Aug,Summer,Dilma (seg. mand.)
Pará,PA,Norte,11.962,2017,Aug,Summer,Temer
Pará,PA,Norte,6.237,1998,Sep,Autumn,FHC (pri. mand.)
Pará,PA,Norte,4.419,1999,Sep,Autumn,FHC (seg. mand.)
Pará,PA,Norte,2.569,2000,Sep,Autumn,FHC (seg. mand.)
Pará,PA,Norte,6.139,2001,Sep,Autumn,FHC (seg. mand.)
Pará,PA,Norte,5.609,2002,Sep,Autumn,FHC (seg. mand.)
Pará,PA,Norte,8.447,2003,Sep,Autumn,Lula (pri. mand.)
Pará,PA,Norte,9.471,2004,Sep,Autumn,Lula (pri. mand.)
Pará,PA,Norte,9.032,2005,Sep,Autumn,Lula (pri. mand.)
Pará,PA,Norte,8.372,2006,Sep,Autumn,Lula (pri. mand.)
Pará,PA,Norte,14.59,2007,Sep,Autumn,Lula (seg. mand.)
Pará,PA,Norte,6.294,2008,Sep,Autumn,Lula (seg. mand.)
Pará,PA,Norte,6.051,2009,Sep,Autumn,Lula (seg. mand.)
Pará,PA,Norte,10.81,2010,Sep,Autumn,Lula (seg. mand.)
Pará,PA,Norte,5.185,2011,Sep,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,6.87,2012,Sep,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,3.36,2013,Sep,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,6.787,2014,Sep,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,11.068,2015,Sep,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,3.953,2016,Sep,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,25.004,2017,Sep,Autumn,Temer
Pará,PA,Norte,3.665,1998,Oct,Autumn,FHC (pri. mand.)
Pará,PA,Norte,5.026,1999,Oct,Autumn,FHC (seg. mand.)
Pará,PA,Norte,4.313,2000,Oct,Autumn,FHC (seg. mand.)
Pará,PA,Norte,5.096,2001,Oct,Autumn,FHC (seg. mand.)
Pará,PA,Norte,5.189,2002,Oct,Autumn,FHC (seg. mand.)
Pará,PA,Norte,3.803,2003,Oct,Autumn,Lula (pri. mand.)
Pará,PA,Norte,4.726,2004,Oct,Autumn,Lula (pri. mand.)
Pará,PA,Norte,5.083,2005,Oct,Autumn,Lula (pri. mand.)
Pará,PA,Norte,5.964,2006,Oct,Autumn,Lula (pri. mand.)
Pará,PA,Norte,2.504,2007,Oct,Autumn,Lula (seg. mand.)
Pará,PA,Norte,6.653,2008,Oct,Autumn,Lula (seg. mand.)
Pará,PA,Norte,6.342,2009,Oct,Autumn,Lula (seg. mand.)
Pará,PA,Norte,3.843,2010,Oct,Autumn,Lula (seg. mand.)
Pará,PA,Norte,3.141,2011,Oct,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,3.714,2012,Oct,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,4.921,2013,Oct,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,6.448,2014,Oct,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,7.781,2015,Oct,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,5.281,2016,Oct,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,7.628,2017,Oct,Autumn,Temer
Pará,PA,Norte,1.861,1998,Nov,Autumn,FHC (pri. mand.)
Pará,PA,Norte,2.682,1999,Nov,Autumn,FHC (seg. mand.)
Pará,PA,Norte,3.366,2000,Nov,Autumn,FHC (seg. mand.)
Pará,PA,Norte,4.938,2001,Nov,Autumn,FHC (seg. mand.)
Pará,PA,Norte,7.996,2002,Nov,Autumn,FHC (seg. mand.)
Pará,PA,Norte,6.195,2003,Nov,Autumn,Lula (pri. mand.)
Pará,PA,Norte,9.842,2004,Nov,Autumn,Lula (pri. mand.)
Pará,PA,Norte,4.968,2005,Nov,Autumn,Lula (pri. mand.)
Pará,PA,Norte,2.883,2006,Nov,Autumn,Lula (pri. mand.)
Pará,PA,Norte,2.89,2007,Nov,Autumn,Lula (seg. mand.)
Pará,PA,Norte,2.403,2008,Nov,Autumn,Lula (seg. mand.)
Pará,PA,Norte,10.012,2009,Nov,Autumn,Lula (seg. mand.)
Pará,PA,Norte,4.417,2010,Nov,Autumn,Lula (seg. mand.)
Pará,PA,Norte,3.043,2011,Nov,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,6.156,2012,Nov,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,3.688,2013,Nov,Autumn,Dilma (pri. mand.)
Pará,PA,Norte,7.767,2014,Nov,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,9.643,2015,Nov,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,7.879,2016,Nov,Autumn,Dilma (seg. mand.)
Pará,PA,Norte,9.079,2017,Nov,Autumn,Temer
Pará,PA,Norte,1.008,1998,Dec,Winter,FHC (pri. mand.)
Pará,PA,Norte,766.0,1999,Dec,Winter,FHC (seg. mand.)
Pará,PA,Norte,1.698,2000,Dec,Winter,FHC (seg. mand.)
Pará,PA,Norte,2.564,2001,Dec,Winter,FHC (seg. mand.)
Pará,PA,Norte,3.118,2002,Dec,Winter,FHC (seg. mand.)
Pará,PA,Norte,4.787,2003,Dec,Winter,Lula (pri. mand.)
Pará,PA,Norte,5.508,2004,Dec,Winter,Lula (pri. mand.)
Pará,PA,Norte,1.495,2005,Dec,Winter,Lula (pri. mand.)
Pará,PA,Norte,1.417,2006,Dec,Winter,Lula (pri. mand.)
Pará,PA,Norte,689.0,2007,Dec,Winter,Lula (seg. mand.)
Pará,PA,Norte,684.0,2008,Dec,Winter,Lula (seg. mand.)
Pará,PA,Norte,2.832,2009,Dec,Winter,Lula (seg. mand.)
Pará,PA,Norte,1.612,2010,Dec,Winter,Lula (seg. mand.)
Pará,PA,Norte,3.218,2011,Dec,Winter,Dilma (pri. mand.)
Pará,PA,Norte,1.812,2012,Dec,Winter,Dilma (pri. mand.)
Pará,PA,Norte,5.514,2013,Dec,Winter,Dilma (pri. mand.)
Pará,PA,Norte,4.828,2014,Dec,Winter,Dilma (seg. mand.)
Pará,PA,Norte,6.61,2015,Dec,Winter,Dilma (seg. mand.)
Pará,PA,Norte,3.3,2016,Dec,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,0.0,1998,Jan,Winter,FHC (pri. mand.)
Paraiba,PB,Nordeste,26.0,1999,Jan,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2000,Jan,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,11.0,2001,Jan,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,5.0,2002,Jan,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,70.0,2003,Jan,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,33.0,2004,Jan,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,178.0,2005,Jan,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,83.0,2006,Jan,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,69.0,2007,Jan,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,77.0,2008,Jan,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,115.0,2009,Jan,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,46.0,2010,Jan,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,11.0,2011,Jan,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,61.0,2012,Jan,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,38.0,2013,Jan,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,75.0,2014,Jan,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,42.0,2015,Jan,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,18.0,2016,Jan,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,23.0,2017,Jan,Winter,Temer
Paraiba,PB,Nordeste,0.0,1998,Feb,Winter,FHC (pri. mand.)
Paraiba,PB,Nordeste,2.0,1999,Feb,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,11.0,2000,Feb,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,6.0,2001,Feb,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,18.0,2002,Feb,Winter,FHC (seg. mand.)
Paraiba,PB,Nordeste,3.0,2003,Feb,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,3.0,2004,Feb,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,15.0,2005,Feb,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,7.0,2006,Feb,Winter,Lula (pri. mand.)
Paraiba,PB,Nordeste,7.0,2007,Feb,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,20.0,2008,Feb,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,9.0,2009,Feb,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,15.0,2010,Feb,Winter,Lula (seg. mand.)
Paraiba,PB,Nordeste,5.0,2011,Feb,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,15.0,2012,Feb,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,9.0,2013,Feb,Winter,Dilma (pri. mand.)
Paraiba,PB,Nordeste,6.0,2014,Feb,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,15.0,2015,Feb,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,4.0,2016,Feb,Winter,Dilma (seg. mand.)
Paraiba,PB,Nordeste,8.0,2017,Feb,Winter,Temer
Paraiba,PB,Nordeste,0.0,1998,Mar,Spring,FHC (pri. mand.)
Paraiba,PB,Nordeste,1.0,1999,Mar,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,5.0,2000,Mar,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2001,Mar,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,3.0,2002,Mar,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2003,Mar,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,3.0,2004,Mar,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,13.0,2005,Mar,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,4.0,2006,Mar,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,1.0,2007,Mar,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,8.0,2008,Mar,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,2.0,2009,Mar,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,16.0,2010,Mar,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,6.0,2011,Mar,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,4.0,2012,Mar,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,3.0,2013,Mar,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,18.0,2014,Mar,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,7.0,2015,Mar,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,1.0,2016,Mar,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,2.0,2017,Mar,Spring,Temer
Paraiba,PB,Nordeste,0.0,1998,Apr,Spring,FHC (pri. mand.)
Paraiba,PB,Nordeste,3.0,1999,Apr,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,1.0,2000,Apr,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2001,Apr,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,1.0,2002,Apr,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2003,Apr,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,3.0,2004,Apr,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,2.0,2005,Apr,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2006,Apr,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2007,Apr,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2008,Apr,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,1.0,2009,Apr,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,2.0,2010,Apr,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,2.0,2011,Apr,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,13.0,2012,Apr,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,6.0,2013,Apr,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,8.0,2014,Apr,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,11.0,2015,Apr,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,1.0,2016,Apr,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,1.0,2017,Apr,Spring,Temer
Paraiba,PB,Nordeste,0.0,1998,May,Spring,FHC (pri. mand.)
Paraiba,PB,Nordeste,0.0,1999,May,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2000,May,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,4.0,2001,May,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,1.0,2002,May,Spring,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2003,May,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,1.0,2004,May,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2005,May,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2006,May,Spring,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2007,May,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2008,May,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2009,May,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,10.0,2010,May,Spring,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2011,May,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,10.0,2012,May,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,3.0,2013,May,Spring,Dilma (pri. mand.)
Paraiba,PB,Nordeste,1.0,2014,May,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,6.0,2015,May,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,1.0,2016,May,Spring,Dilma (seg. mand.)
Paraiba,PB,Nordeste,1.0,2017,May,Spring,Temer
Paraiba,PB,Nordeste,3.0,1998,Jun,Summer,FHC (pri. mand.)
Paraiba,PB,Nordeste,1.0,1999,Jun,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,2.0,2000,Jun,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2001,Jun,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,1.0,2002,Jun,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2003,Jun,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2004,Jun,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2005,Jun,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2006,Jun,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2007,Jun,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2008,Jun,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2009,Jun,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,3.0,2010,Jun,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,2.0,2011,Jun,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,5.0,2012,Jun,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,3.0,2013,Jun,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,1.0,2014,Jun,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,0.0,2015,Jun,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,4.0,2016,Jun,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,0.0,2017,Jun,Summer,Temer
Paraiba,PB,Nordeste,0.0,1998,Jul,Summer,FHC (pri. mand.)
Paraiba,PB,Nordeste,1.0,1999,Jul,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,0.0,2000,Jul,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,8.0,2001,Jul,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,8.0,2002,Jul,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,6.0,2003,Jul,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,1.0,2004,Jul,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2005,Jul,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,1.0,2006,Jul,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,1.0,2007,Jul,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,0.0,2008,Jul,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,3.0,2009,Jul,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,7.0,2010,Jul,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,6.0,2011,Jul,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,5.0,2012,Jul,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,1.0,2013,Jul,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,9.0,2014,Jul,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,3.0,2015,Jul,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,22.0,2016,Jul,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,2.0,2017,Jul,Summer,Temer
Paraiba,PB,Nordeste,3.0,1998,Aug,Summer,FHC (pri. mand.)
Paraiba,PB,Nordeste,4.0,1999,Aug,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,7.0,2000,Aug,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,34.0,2001,Aug,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,38.0,2002,Aug,Summer,FHC (seg. mand.)
Paraiba,PB,Nordeste,14.0,2003,Aug,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,18.0,2004,Aug,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,0.0,2005,Aug,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,3.0,2006,Aug,Summer,Lula (pri. mand.)
Paraiba,PB,Nordeste,8.0,2007,Aug,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,1.0,2008,Aug,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,4.0,2009,Aug,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,9.0,2010,Aug,Summer,Lula (seg. mand.)
Paraiba,PB,Nordeste,12.0,2011,Aug,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,13.0,2012,Aug,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,3.0,2013,Aug,Summer,Dilma (pri. mand.)
Paraiba,PB,Nordeste,30.0,2014,Aug,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,5.0,2015,Aug,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,50.0,2016,Aug,Summer,Dilma (seg. mand.)
Paraiba,PB,Nordeste,3.0,2017,Aug,Summer,Temer
Paraiba,PB,Nordeste,50.0,1998,Sep,Autumn,FHC (pri. mand.)
Paraiba,PB,Nordeste,14.0,1999,Sep,Autumn,FHC (seg. mand.)
Paraiba,PB,Nordeste,9.0,2000,Sep,Autumn,FHC (seg. mand.)
Paraiba,PB,Nordeste,98.0,2001,Sep,Autumn,FHC (seg. mand.)
Paraiba,PB,Nordeste,63.0,2002,Sep,Autumn,FHC (seg. mand.)
Paraiba,PB,Nordeste,81.0,2003,Sep,Autumn,Lula (pri. mand.)
Paraiba,PB,Nordeste,34.0,2004,Sep,Autumn,Lula (pri. mand.)
